,date,eur_usd,silver high,silver volume,oil high,palladium high,gold high
877,2013-05-13,1.2981,23.55,127595.0,34.08,70.5299,138.966
878,2013-05-14,1.2969,23.4,152882.0,33.93,71.7525,139.16
879,2013-05-15,1.2857,22.7699,873217.0,33.64,71.49,136.98
880,2013-05-16,1.2898,22.56,169775.0,34.06,72.7925,134.48
881,2013-05-17,1.2818,22.42,309887.0,34.29,72.8399,133.48
882,2013-05-20,1.2865,23.0,492028.0,34.59,74.04,135.32
883,2013-05-21,1.291,22.36,305637.0,34.45,73.52,133.65
884,2013-05-22,1.2864,23.08,535129.0,34.1,73.9781,136.77
885,2013-05-23,1.2944,22.43,195262.0,33.55,72.7,134.84
886,2013-05-24,1.292,22.32,76613.0,33.49,71.94,134.51
887,2013-05-27,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
888,2013-05-28,1.287,22.3701,228439.0,34.04,74.9,135.57
889,2013-05-29,1.2944,22.25,130615.0,33.82,73.5855,134.91
890,2013-05-30,1.3042,22.85,232111.0,33.39,74.71,137.11
891,2013-05-31,1.2988,22.18,181652.0,33.11,74.1,136.05
892,2013-06-01,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
893,2013-06-03,1.3098,22.69,282639.0,33.28,74.68,136.98
894,2013-06-04,1.3075,22.31,108218.0,33.54,73.838,135.4399
895,2013-06-05,1.3088,22.53,99752.0,33.55,74.46,136.37
896,2013-06-06,1.3248,22.64,182692.0,33.86,74.87,137.62
897,2013-06-07,1.3242,21.939,440123.0,34.24,74.58,134.62
898,2013-06-10,1.3234,21.84,179049.0,34.085,75.52,134.28
899,2013-06-11,1.3278,21.55,173123.0,33.91,74.15,133.51
900,2013-06-12,1.3354,21.77,93749.0,34.24,74.3,134.83
901,2013-06-13,1.3314,21.69,126853.0,34.41,72.8,134.2
902,2013-06-14,1.333,21.91,118836.0,34.84,71.9,134.6
903,2013-06-17,1.3341,21.69,73387.0,34.94,70.6399,134.0599
904,2013-06-18,1.3407,21.58,275226.0,35.02,69.54,132.9601
905,2013-06-19,1.3404,21.56,100377.0,35.055,69.18,133.15
906,2013-06-20,1.3214,19.9299,690052.0,34.03,66.02,126.38
907,2013-06-21,1.3113,19.9,189400.0,33.69,66.5,125.57
908,2013-06-24,1.3091,19.63,259953.0,33.86,65.68,124.7
909,2013-06-25,1.308,19.56,126352.0,33.95,65.8,123.9
910,2013-06-26,1.3006,18.73,313040.0,33.885,63.93,119.9
911,2013-06-27,1.3016,18.69,264305.0,34.5,64.24,119.51
912,2013-06-28,1.301,19.43,268477.0,34.575,64.855,119.33
913,2013-07-01,1.306,19.58,107337.0,34.8,67.58,121.95
914,2013-07-02,1.3017,19.45,84231.0,35.36,68.0,121.47
915,2013-07-03,1.3005,19.63,78488.0,36.18,67.64,121.77
916,2013-07-04,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
917,2013-07-05,1.2831,18.82,125363.0,36.59,67.009,118.18
918,2013-07-08,1.2863,18.94,87994.0,36.67,68.61,119.66
919,2013-07-09,1.2774,19.12,105961.0,36.8,69.0799,121.51
920,2013-07-10,1.2846,19.1848,108561.0,37.64,70.0,122.35
921,2013-07-11,1.3046,19.96,183734.0,37.35,71.09,124.365
922,2013-07-12,1.3048,19.73,145241.0,37.6,70.88,124.3
923,2013-07-15,1.3039,19.77,53541.0,37.76,71.795,124.39
924,2013-07-16,1.3144,19.82,66710.0,37.8,72.2,125.21
925,2013-07-17,1.3094,19.9,103910.0,37.84,72.35,125.7
926,2013-07-18,1.3078,19.3192,100807.0,38.46,73.5,124.52
927,2013-07-19,1.3142,19.32,85965.0,38.62,73.37,125.42
928,2013-07-22,1.3193,20.361,167615.0,38.3801,73.5,129.46
929,2013-07-23,1.3212,20.26,98848.0,38.19,72.479,130.1399
930,2013-07-24,1.3228,20.09,68920.0,38.01,73.32,129.3999
931,2013-07-25,1.3234,20.02,61774.0,37.63,73.28,128.87
932,2013-07-26,1.3269,19.8662,75612.0,37.39,71.9,128.97
933,2013-07-29,1.3262,19.75,53902.0,37.38,73.078,128.78
934,2013-07-30,1.3266,19.58,45225.0,36.91,71.75,128.31
935,2013-07-31,1.3282,19.8552,142059.0,37.42,71.7,128.92
936,2013-08-01,1.3217,19.57,81990.0,38.41,72.14,127.89
937,2013-08-02,1.3268,19.78,57454.0,38.12,71.64,127.25
938,2013-08-05,1.3257,19.6,54773.0,38.05,72.02,126.64
939,2013-08-06,1.3296,19.41,55402.0,37.81,71.15,124.55
940,2013-08-07,1.3329,19.402,226695.0,37.5,70.89,124.6
941,2013-08-08,1.3392,20.0919,99547.0,36.86,72.7699,126.99
942,2013-08-09,1.3338,20.35,77274.0,37.64,72.69,127.27
943,2013-08-12,1.3312,21.2,135082.0,37.79,73.0,129.71
944,2013-08-13,1.3247,21.31,124320.0,38.07,72.63,128.6499
945,2013-08-14,1.3256,21.6,160972.0,38.14,72.51,129.07
946,2013-08-15,1.3263,22.89,333604.0,38.4,75.01,132.36
947,2013-08-16,1.3321,23.13,304874.0,38.57,74.8,133.27
948,2013-08-19,1.3348,23.01,108439.0,38.43,73.95,132.5
949,2013-08-20,1.3426,23.04,93444.0,38.21,74.04,133.13
950,2013-08-21,1.3368,23.089,182669.0,37.52,73.36,133.23
951,2013-08-22,1.3362,23.0,58516.0,37.6,73.84,133.46
952,2013-08-23,1.3392,23.8,206190.0,38.2,73.86,135.24
953,2013-08-26,1.3369,24.13,176688.0,38.01,73.27,135.6
954,2013-08-27,1.3387,24.42,163003.0,39.05,73.66,137.55
955,2013-08-28,1.3326,24.2252,171912.0,39.46,73.15,137.46
956,2013-08-29,1.3228,23.81,178087.0,39.33,72.56,136.55
957,2013-08-30,1.3196,23.41,86877.0,38.85,71.44,135.71
958,2013-09-01,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
959,2013-09-02,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
960,2013-09-03,1.3164,24.16,93878.0,38.878,70.77,136.789
961,2013-09-04,1.3212,23.26,157889.0,38.55,68.88,134.84
962,2013-09-05,1.312,23.16,193096.0,38.77,67.44,134.35
963,2013-09-06,1.3166,23.64,74708.0,39.54,68.36,134.4
964,2013-09-09,1.326,23.5,43461.0,39.36,67.9685,134.32
965,2013-09-10,1.326,22.8,115200.0,38.44,68.05,132.0
966,2013-09-11,1.3301,22.9,22586.0,38.59,68.5,131.81
967,2013-09-12,1.3315,22.036,217026.0,39.01,67.729,128.78
968,2013-09-13,1.3276,22.05,147031.0,38.88,68.63,127.96
969,2013-09-16,1.335,21.8748,112640.0,38.51,69.76,128.02
970,2013-09-17,1.3357,21.5837,95981.0,38.02,69.1762,126.99
971,2013-09-18,1.3351,22.9499,255959.0,38.8,70.47,132.16
972,2013-09-19,1.3527,23.106,117771.0,38.62,72.1,132.78
973,2013-09-20,1.3522,22.38,149932.0,38.18,71.04,130.91
974,2013-09-23,1.352,21.62,81444.0,37.46,70.087,128.44
975,2013-09-24,1.349,21.5297,104726.0,37.3,70.629,128.21
976,2013-09-25,1.3536,21.67,79423.0,37.35,70.93,129.21
977,2013-09-26,1.3484,21.61,44997.0,37.17,70.92,128.99
978,2013-09-27,1.3537,21.6,76855.0,37.38,71.84,129.58
979,2013-09-30,1.3535,21.75,90623.0,37.02,71.35,129.14
980,2013-10-01,1.3534,20.99,226049.0,36.79,70.39,125.26
981,2013-10-02,1.3592,21.7,87663.0,37.54,70.65,127.81
982,2013-10-03,1.3642,21.54,147157.0,37.59,69.25,127.69
983,2013-10-04,1.3582,21.51,51785.0,37.53,69.02,127.15
984,2013-10-07,1.3569,22.14,107843.0,37.36,68.96,128.33
985,2013-10-08,1.3582,22.1999,54989.0,37.49,70.06,128.45
986,2013-10-09,1.3513,21.75,73546.0,36.96,69.23,126.89
987,2013-10-10,1.3535,21.67,49653.0,37.29,69.6,125.83
988,2013-10-11,1.3559,21.11,77842.0,36.84,69.79,122.81
989,2013-10-14,1.191436924742826,21.27,86698.0,37.019,70.0167,124.24
990,2013-10-15,1.3494,21.24,130399.0,36.87,69.41,124.36
991,2013-10-16,1.349,21.16,94749.0,37.18,70.27,123.89
992,2013-10-17,1.3664,21.675,89456.0,36.57,72.42,127.86
993,2013-10-18,1.3693,21.6873,58273.0,36.59,72.49,127.33
994,2013-10-21,1.3672,22.02,75663.0,36.31,73.34,127.3356
995,2013-10-22,1.3778,22.54,125741.0,36.15,73.64,129.81
996,2013-10-23,1.3786,22.3997,52998.0,35.125,73.41,129.09
997,2013-10-24,1.381,22.58,56373.0,35.05,73.1,130.53
998,2013-10-25,1.3794,22.36,33267.0,35.35,72.95,130.92
999,2013-10-28,1.3786,22.36,35654.0,35.61,73.4,131.44
1000,2013-10-29,1.377,22.329,102400.0,35.49,73.069,130.59
1001,2013-10-30,1.3771,22.779,204939.0,35.13,73.5145,131.22
1002,2013-10-31,1.3594,21.84,99220.0,34.97,72.87,128.49
1003,2013-11-01,1.3488,21.6599,118324.0,34.45,72.47,127.17
1004,2013-11-04,1.3516,21.56,169718.0,34.28,73.25,127.52
1005,2013-11-05,1.347,21.44,62761.0,33.9885,73.73,126.86
1006,2013-11-06,1.353,21.63,55585.0,34.37,74.71,127.36
1007,2013-11-07,1.339,21.43,29816.0,34.0601,74.69,126.85
1008,2013-11-08,1.3357,21.222,123253.0,34.21,74.21,124.46
1009,2013-11-11,1.191436924742826,21.14,59183.0,34.36,73.82,123.97
1010,2013-11-12,1.3428,20.97,114803.0,34.3001,72.89,123.87
1011,2013-11-13,1.3456,20.466,75990.0,34.1301,72.44,123.24
1012,2013-11-14,1.3468,20.56,36940.0,34.12,72.44,124.91
1013,2013-11-15,1.348,20.53,102378.0,34.05,71.699,124.52
1014,2013-11-18,1.352,20.46,79474.0,34.08,70.83,123.96
1015,2013-11-19,1.3529,20.23,39106.0,33.79,70.97,123.4
1016,2013-11-20,1.3451,20.0976,275791.0,33.88,70.36,122.44
1017,2013-11-21,1.347,19.79,138580.0,34.32,70.15,120.35
1018,2013-11-22,1.3547,19.75,74592.0,34.2,70.5,120.4
1019,2013-11-25,1.3502,19.85,96635.0,33.92,70.77,121.0
1020,2013-11-26,1.3555,19.76,57395.0,33.86,70.34,120.4
1021,2013-11-27,1.3563,19.691,97323.0,33.23,70.739,120.69
1022,2013-11-28,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1023,2013-11-29,1.3606,19.83,53610.0,33.7,70.65,121.05
1024,2013-12-01,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1025,2013-12-02,1.3552,19.42,244335.0,33.76,70.17,119.29
1026,2013-12-03,1.3604,18.96,225087.0,34.53,69.9199,118.31
1027,2013-12-04,1.3555,19.62,143672.0,35.02,71.51,120.76
1028,2013-12-05,1.3664,19.4701,81171.0,35.17,72.01,119.24
1029,2013-12-06,1.369,19.38,142229.0,35.0801,72.2186,119.26
1030,2013-12-09,1.3726,19.712,108394.0,35.11,72.31,119.92
1031,2013-12-10,1.3765,20.16,131594.0,35.3499,72.54,122.32
1032,2013-12-11,1.3798,20.2,129703.0,35.26,72.32,121.81
1033,2013-12-12,1.3752,19.33,113069.0,35.158,70.54,118.82
1034,2013-12-13,1.3724,19.482,104138.0,34.85,70.57,119.49
1035,2013-12-16,1.3757,20.03,131698.0,35.0801,70.29,120.77
1036,2013-12-17,1.3748,19.85,160711.0,35.14,69.724,119.9001
1037,2013-12-18,1.3766,20.0,174682.0,35.189,69.0675,120.05
1038,2013-12-19,1.3666,19.026,215278.0,35.62,68.32,116.06
1039,2013-12-20,1.3673,19.26,204456.0,35.585,68.4464,116.469
1040,2013-12-23,1.3701,19.2599,205539.0,35.5,68.25,116.12
1041,2013-12-24,1.3676,19.3,80488.0,35.55,67.9899,116.29
1042,2013-12-25,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1043,2013-12-26,1.369,19.73,107268.0,35.69,68.79,117.23
1044,2013-12-27,1.3766,19.815,165472.0,36.07,69.9999,117.38
1045,2013-12-30,1.3816,19.495,257822.0,35.83,69.92,116.4
1046,2013-12-31,1.3779,19.5499,431625.0,35.38,70.07,117.13
1047,2014-01-01,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1048,2014-01-02,1.367,19.94,126903.0,34.7,71.505,118.73
1049,2014-01-03,1.3606,19.97,61617.0,34.13,71.56,119.62
1050,2014-01-06,1.3636,20.08,117208.0,33.719,72.14,120.39
1051,2014-01-07,1.3618,19.628,78609.0,33.73,72.62,118.92
1052,2014-01-08,1.3586,19.3494,83934.0,33.55,72.33,118.52
1053,2014-01-09,1.3591,19.45,53961.0,33.2,72.168,118.69
1054,2014-01-10,1.3664,19.978,106925.0,33.295,72.9923,120.43
1055,2014-01-13,1.3647,20.18,126532.0,33.06,72.5,121.04
1056,2014-01-14,1.3682,20.33,110306.0,33.24,72.41,121.06
1057,2014-01-15,1.3604,19.9499,68892.0,33.85,72.995,119.8099
1058,2014-01-16,1.36,19.9,137817.0,33.71,72.91,119.96
1059,2014-01-17,1.3554,20.15,78123.0,33.86,73.51,121.02
1060,2014-01-20,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1061,2014-01-21,1.356,19.67,128946.0,34.04,73.22,119.97
1062,2014-01-22,1.3546,19.64,66174.0,34.59,73.2,119.768
1063,2014-01-23,1.368,20.03,116312.0,34.92,73.12,122.02
1064,2014-01-24,1.368,19.92,135483.0,34.7901,72.599,122.5
1065,2014-01-27,1.3679,19.6199,73484.0,34.62,71.29,122.06
1066,2014-01-28,1.3662,19.49,115176.0,34.8501,70.31,121.4
1067,2014-01-29,1.3663,19.64,95589.0,34.88,70.0,122.51
1068,2014-01-30,1.3549,19.0,200323.0,35.18,69.52,120.22
1069,2014-01-31,1.35,19.12,120919.0,35.12,69.12,120.86
1070,2014-02-01,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1071,2014-02-03,1.3523,19.35,131560.0,34.9,69.24,122.11
1072,2014-02-04,1.3507,19.252,74304.0,34.875,68.8,121.09
1073,2014-02-05,1.3519,19.6899,671871.0,34.96,69.8,121.88
1074,2014-02-06,1.3604,19.77,58703.0,35.2,69.622,121.51
1075,2014-02-07,1.3614,19.78,59194.0,35.75,69.5299,122.24
1076,2014-02-10,1.3644,19.99,56198.0,35.86,70.26,123.16
1077,2014-02-11,1.3654,20.0,140082.0,35.78,70.41,124.75
1078,2014-02-12,1.3592,20.12,92263.0,36.16,71.2599,124.98
1079,2014-02-13,1.3669,20.26,82326.0,35.98,71.5,125.6
1080,2014-02-14,1.369,21.19,256316.0,35.97,72.3858,127.38
1081,2014-02-17,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1082,2014-02-18,1.3758,21.67,250951.0,36.77,72.13,127.75
1083,2014-02-19,1.3762,21.6,295486.0,37.05,72.13,127.45
1084,2014-02-20,1.369,21.6146,137792.0,36.96,72.0,127.75
1085,2014-02-21,1.3722,21.6499,121520.0,36.85,72.4253,128.07
1086,2014-02-24,1.3744,21.8399,128165.0,37.11,72.66,129.07
1087,2014-02-25,1.3749,21.6999,67678.0,36.63,72.11,129.53
1088,2014-02-26,1.3668,21.31,184547.0,36.91,71.61,128.76
1089,2014-02-27,1.3724,21.149,117802.0,36.79,72.75,128.8
1090,2014-02-28,1.3806,21.1,50593.0,36.93,72.82,128.35
1091,2014-03-01,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1092,2014-03-03,1.3763,21.35,144362.0,37.74,73.2,130.5856
1093,2014-03-04,1.3731,20.98,73739.0,37.2,74.63,129.24
1094,2014-03-05,1.3734,21.02,65428.0,37.02,75.65,129.34
1095,2014-03-06,1.3848,21.34,93747.0,36.61,76.459,130.47
1096,2014-03-07,1.3868,20.72,106125.0,36.91,76.2799,129.23
1097,2014-03-10,1.388,20.68,80906.0,36.42,75.86,129.61
1098,2014-03-11,1.3867,20.8999,71819.0,36.26,76.0,130.15
1099,2014-03-12,1.3904,21.1,85494.0,35.55,75.91,132.12
1100,2014-03-13,1.3927,21.04,73313.0,35.35,76.1,132.54
1101,2014-03-14,1.3924,21.46,99034.0,35.67,76.78,133.69
1102,2014-03-17,1.3927,21.14,76591.0,35.41,75.68,133.22
1103,2014-03-18,1.3913,20.63,71594.0,35.679,75.26,131.27
1104,2014-03-19,1.391,20.54,147909.0,35.78,75.0,129.68
1105,2014-03-20,1.3784,20.16,104126.0,35.84,75.2899,128.41
1106,2014-03-21,1.3783,20.19,87921.0,36.14,77.46,129.09
1107,2014-03-24,1.3784,19.94,154278.0,36.14,77.64,127.14
1108,2014-03-25,1.3777,19.9,61138.0,36.1399,77.059,126.82
1109,2014-03-26,1.3786,19.75,155918.0,36.21,76.4576,126.38
1110,2014-03-27,1.3752,19.52,57929.0,36.65,75.0299,125.29
1111,2014-03-28,1.3753,19.61,65038.0,36.84,75.6,124.96
1112,2014-03-31,1.3777,19.62,59541.0,36.74,75.89,124.79
1113,2014-04-01,1.3804,19.5599,48119.0,36.5,76.19,123.85
1114,2014-04-02,1.3761,19.809,51074.0,35.945,76.9399,124.75
1115,2014-04-03,1.3708,19.64,46232.0,36.21,77.0742,124.26
1116,2014-04-04,1.3704,19.93,106263.0,36.62,77.1,125.96
1117,2014-04-07,1.3745,19.73,36542.0,36.51,76.629,125.4725
1118,2014-04-08,1.3802,19.86,41970.0,37.01,75.949,126.34
1119,2014-04-09,1.3816,19.654,78796.0,37.38,76.3499,126.72
1120,2014-04-10,1.3892,19.95,63698.0,37.33,77.44,127.37
1121,2014-04-11,1.3898,19.79,97723.0,37.54,79.04,127.31
1122,2014-04-14,1.3824,19.79,50008.0,37.57,79.58,128.25
1123,2014-04-15,1.3806,19.37,104523.0,37.54,77.7199,125.7
1124,2014-04-16,1.382,19.4,41337.0,37.81,78.3299,125.57
1125,2014-04-17,1.3832,19.39,369198.0,37.79,78.7148,125.53
1126,2014-04-18,1.3816,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1127,2014-04-21,1.379,19.17,144756.0,37.7596,77.01,124.33
1128,2014-04-22,1.3804,19.21,82216.0,37.23,76.72,124.16
1129,2014-04-23,1.3814,19.21,93870.0,37.12,76.72,123.942
1130,2014-04-24,1.3828,19.63,127401.0,37.2199,78.42,125.12
1131,2014-04-25,1.3838,19.5158,44761.0,36.72,79.18,125.71
1132,2014-04-28,1.3844,19.35,54679.0,36.75,79.0,125.34
1133,2014-04-29,1.3808,19.28,47204.0,37.15,78.87,125.38
1134,2014-04-30,1.387,19.0099,266311.0,36.32,79.2253,125.05
1135,2014-05-01,1.3867,18.85,170372.0,36.31,79.6,123.83
1136,2014-05-02,1.3864,19.39,73021.0,36.4,79.62,125.67
1137,2014-05-05,1.3884,19.38,67006.0,36.26,79.7799,126.63
1138,2014-05-06,1.3924,19.47,40292.0,36.5,80.05,126.11
1139,2014-05-07,1.3917,19.25,78464.0,36.7,78.71,125.57
1140,2014-05-08,1.3864,19.03,124862.0,36.52,78.61,124.47
1141,2014-05-09,1.3763,18.99,77105.0,36.77,78.4,124.47
1142,2014-05-12,1.376,19.39,61606.0,36.715,78.78,125.42
1143,2014-05-13,1.3711,19.33,65184.0,37.08,79.719,125.1
1144,2014-05-14,1.3718,19.5655,102126.0,37.34,82.22,125.96
1145,2014-05-15,1.3712,19.35,50691.0,37.16,80.18,125.51
1146,2014-05-16,1.3708,19.13,41118.0,37.265,79.6299,124.77
1147,2014-05-19,1.3716,19.29,64248.0,37.52,80.1999,125.47
1148,2014-05-20,1.3702,19.1799,32947.0,37.54,80.82,124.91
1149,2014-05-21,1.3657,19.2,70686.0,38.18,81.3,124.55
1150,2014-05-22,1.3652,19.37,65596.0,38.16,81.64,125.24
1151,2014-05-23,1.3628,19.2,41511.0,38.27,81.68,124.661
1152,2014-05-26,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1153,2014-05-27,1.3618,18.95,121876.0,38.17,81.299,123.07
1154,2014-05-28,1.3596,18.83,75219.0,38.01,81.979,121.7
1155,2014-05-29,1.3608,18.84,52128.0,38.06,81.46,121.46
1156,2014-05-30,1.364,18.77,186845.0,37.73,81.5802,120.81
1157,2014-06-01,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1158,2014-06-02,1.3606,18.61,76581.0,37.57,81.45,120.4599
1159,2014-06-03,1.3624,18.6,30439.0,37.65,81.69,120.09
1160,2014-06-04,1.3619,18.63,106070.0,37.97,81.5899,120.16
1161,2014-06-05,1.3618,18.84,56407.0,37.6,81.86,120.88
1162,2014-06-06,1.3639,18.78,39864.0,37.68,82.4,120.77
1163,2014-06-09,1.3589,18.85,69801.0,38.23,82.24,120.85
1164,2014-06-10,1.3543,18.97,69330.0,38.44,83.3199,121.47
1165,2014-06-11,1.3532,19.0,37628.0,38.36,84.2,121.61
1166,2014-06-12,1.3556,19.29,84726.0,39.11,81.55,122.75
1167,2014-06-13,1.3522,19.47,66593.0,39.2807,79.88,123.036
1168,2014-06-16,1.3578,19.44,113219.0,39.26,79.3652,123.01
1169,2014-06-17,1.3543,19.46,149294.0,39.34,79.7662,122.5
1170,2014-06-18,1.3567,19.57,70818.0,39.2,80.78,122.8
1171,2014-06-19,1.362,20.63,465475.0,39.235,81.72,127.23
1172,2014-06-20,1.3586,20.6601,129923.0,39.435,80.62,127.07
1173,2014-06-23,1.3593,20.62,49609.0,39.31,80.12,126.935
1174,2014-06-24,1.3588,20.74,131919.0,39.2528,80.9499,127.32
1175,2014-06-25,1.3638,20.85,118779.0,39.32,81.22,127.55
1176,2014-06-26,1.361,20.81,102836.0,39.14,81.37,126.92
1177,2014-06-27,1.3631,20.83,44633.0,39.14,82.12,127.17
1178,2014-06-30,1.369,20.8,88642.0,38.9728,82.525,128.04
1179,2014-07-01,1.3681,20.92,45028.0,39.12,83.29,128.12
1180,2014-07-02,1.3656,20.96,49070.0,38.91,83.899,128.24
1181,2014-07-03,1.361,20.8695,44798.0,38.4,84.42,127.29
1182,2014-07-04,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1183,2014-07-07,1.3604,20.69,90631.0,38.29,84.62,127.03
1184,2014-07-08,1.3614,20.85,53176.0,38.42,85.1299,127.53
1185,2014-07-09,1.363,20.91,66078.0,37.905,85.269,128.26
1186,2014-07-10,1.36,21.184,102925.0,37.985,84.98,129.21
1187,2014-07-11,1.3598,21.148,42483.0,37.65,85.12,128.83
1188,2014-07-14,1.362,20.65,98231.0,37.35,84.9,126.1
1189,2014-07-15,1.3573,20.77,109669.0,36.935,85.06,126.32
1190,2014-07-16,1.353,20.51,48626.0,37.39,85.18,125.47
1191,2014-07-17,1.353,20.93,55588.0,37.9,86.6061,127.55
1192,2014-07-18,1.3515,20.59,69571.0,37.9,85.9,126.21
1193,2014-07-21,1.3524,20.68,19091.0,38.16,86.1799,126.55
1194,2014-07-22,1.347,20.75,39438.0,38.07,85.34,126.4299
1195,2014-07-23,1.3462,20.694,24985.0,38.3,85.2399,126.04
1196,2014-07-24,1.3468,20.501,128719.0,38.21,84.81,124.87
1197,2014-07-25,1.3431,20.42,53751.0,38.0,85.68,125.93
1198,2014-07-28,1.344,20.368,30815.0,37.811,86.2,125.67
1199,2014-07-29,1.341,20.35,82916.0,37.52,86.21,125.88
1200,2014-07-30,1.3378,20.35,82916.0,37.68,85.769,124.93
1201,2014-07-31,1.339,20.25,77687.0,36.9499,85.592,124.07
1202,2014-08-01,1.3436,20.22,34380.0,36.295,85.0,124.81
1203,2014-08-04,1.3414,20.074,42813.0,36.555,84.14,124.47
1204,2014-08-05,1.3366,19.73,97401.0,36.35,82.75,124.52
1205,2014-08-06,1.3355,19.83,37832.0,36.35,82.7199,126.0
1206,2014-08-07,1.3362,19.73,47945.0,36.205,83.3499,126.51
1207,2014-08-08,1.3412,19.73,40176.0,36.2575,84.02,126.41
1208,2014-08-11,1.3385,19.788,49879.0,36.46,85.34,126.04
1209,2014-08-12,1.3357,19.81,64410.0,36.13,85.855,126.81
1210,2014-08-13,1.3367,19.72,53925.0,36.1699,85.844,126.53
1211,2014-08-14,1.3376,19.67,30734.0,35.86,86.26,126.53
1212,2014-08-15,1.3392,19.469,71364.0,35.61,87.13,126.07
1213,2014-08-18,1.3358,19.3946,49118.0,35.135,87.6128,125.08
1214,2014-08-19,1.332,19.31,113467.0,35.06,87.26,125.0
1215,2014-08-20,1.3284,19.3,29104.0,34.9299,84.86,124.82
1216,2014-08-21,1.3284,19.21,56922.0,35.255,85.5605,123.24
1217,2014-08-22,1.3237,19.24,52017.0,35.0299,86.4999,123.33
1218,2014-08-25,1.3206,19.16,67503.0,34.955,86.579,123.04
1219,2014-08-26,1.3189,19.32,52994.0,35.21,86.5,123.97
1220,2014-08-27,1.3192,19.17,33895.0,35.17,86.925,123.71
1221,2014-08-28,1.3178,19.3598,70416.0,35.34,87.426,124.33
1222,2014-08-29,1.315,19.33,58688.0,35.825,88.42,124.22
1223,2014-09-01,1.191436924742826,21.608060365689703,385797.3363807475,35.02618916375369,110.18447308416239,146.10147749395
1224,2014-09-02,1.3124,19.0,197595.0,35.41,86.38,122.08
1225,2014-09-03,1.3136,18.93,71593.0,35.76,85.443,122.2
1226,2014-09-04,1.2926,19.06,69910.0,35.55,86.6,122.66
1227,2014-09-05,1.2956,18.92,72560.0,35.28,86.6,122.06
1228,2014-09-08,1.2948,18.84,81466.0,34.7,86.14,121.61
1229,2014-09-09,1.2909,18.79,459454.0,34.82,86.11,120.94
1230,2014-09-10,1.2908,18.76,121096.0,34.43,83.44,120.54
1231,2014-09-11,1.2936,18.45,174900.0,34.81,82.0,119.7
1232,2014-09-12,1.2955,18.389,129646.0,34.8,81.35,118.9
1233,2014-09-15,1.2951,18.4099,65895.0,34.66,81.78,118.86
1234,2014-09-16,1.2976,18.59,54711.0,35.42,82.237,119.43
1235,2014-09-17,1.2958,18.46,79126.0,35.37,81.95,119.24
1236,2014-09-18,1.2913,18.34,98312.0,35.19,80.86,118.09
1237,2014-09-19,1.2835,18.099,227985.0,34.72,79.9,117.57
1238,2014-09-22,1.2829,17.598,128574.0,34.46,78.425,117.37
1239,2014-09-23,1.2858,17.5773,100687.0,34.66,79.38,117.99
1240,2014-09-24,1.2788,17.5199,72230.0,35.11,79.85,117.719
1241,2014-09-25,1.2748,17.37,155821.0,35.13,78.75,117.76
1242,2014-09-26,1.2686,17.35,56737.0,35.32,78.05,117.1
1243,2014-09-29,1.2703,17.3143,59605.0,35.62,77.05,117.4
1244,2014-09-30,1.2628,17.12,147821.0,35.48,75.85,117.35
1245,2014-10-01,1.2618,17.1659,210988.0,34.98,76.19,117.26
1246,2014-10-02,1.267,16.89,93613.0,34.4199,75.53,117.21
1247,2014-10-03,1.2517,16.71,186985.0,34.26,74.1399,115.51
1248,2014-10-06,1.2592,17.091,132292.0,34.15,74.7199,116.31
1249,2014-10-07,1.2626,17.08,142042.0,33.81,76.5899,116.63
1250,2014-10-08,1.2683,17.177,111341.0,33.09,77.927,117.71
1251,2014-10-09,1.2683,17.4,100200.0,32.73,78.5999,118.26
1252,2014-10-10,1.2636,17.129,48717.0,32.48,76.45,117.74
1253,2014-10-13,1.191436924742826,17.1901,70678.0,32.319,76.5667,118.665
1254,2014-10-14,1.266,17.2154,50759.0,31.92,77.1585,118.82
